journal_nlm_id	delay_type	slope	slope_as_percent	p_value
9005373	Publication	  -6.30647	 -13.16005	2.55e-223
9005421	Publication	 -79.77552	 -63.57061	 1.76e-76
9005460	Acceptance	   4.87384	   4.67274	 4.10e-02
9005460	Publication	  -3.38121	  -3.50373	 2.06e-01
9007329	Acceptance	  -0.02920	  -0.03046	 9.88e-01
9007329	Publication	   1.22963	   2.95840	 2.21e-01
9007383	Acceptance	   9.07220	   4.38439	 3.20e-10
9007383	Publication	   6.05167	  13.47762	 9.29e-04
9007504	Acceptance	  -2.45286	  -2.38047	 6.70e-03
9007504	Publication	 -13.00311	 -10.12753	 1.45e-18
9007542	Acceptance	  25.87989	  13.67756	 1.02e-01
9007542	Publication	  20.07747	  24.45852	 1.39e-05
9007735	Acceptance	 -36.91907	 -33.60243	 9.99e-03
9007735	Publication	   5.04889	  30.35542	 1.03e-01
9007917	Acceptance	   0.30625	   0.31379	 9.83e-01
9007917	Publication	   3.14981	  10.09366	 7.63e-01
9007918	Acceptance	 -17.19080	 -15.33648	 1.26e-01
9007918	Publication	 -89.95084	 -70.47038	 3.10e-16
9009029	Acceptance	   1.34416	   1.65629	 4.94e-01
9009029	Publication	  -5.66509	 -19.30646	 2.58e-18
9009458	Acceptance	  -1.31544	  -2.18570	 2.19e-01
9009458	Publication	  -3.55431	  -9.25232	 3.69e-26
9010063	Acceptance	   9.49427	   8.48090	 1.42e-17
9010081	Acceptance	   2.47158	   1.69488	 1.34e-15
9010081	Publication	  -6.33394	  -6.70051	 5.37e-46
9010218	Acceptance	   4.38629	   6.27537	 1.27e-03
9010218	Publication	   0.32588	   3.11330	 5.79e-03
9010412	Acceptance	  -0.78448	  -0.80571	 5.91e-06
9010412	Publication	   1.67793	   4.44645	 7.88e-16
9010756	Acceptance	   3.19014	   3.91931	 4.13e-01
9010756	Publication	   3.71074	   7.10902	 3.36e-03
9011206	Acceptance	  -0.15951	  -0.15616	 7.39e-01
9011206	Publication	  -2.44643	 -17.91837	 1.07e-94
9011485	Acceptance	   3.42009	   2.86491	 1.53e-06
9011485	Publication	  -5.12110	 -19.45211	4.00e-149
9012268	Acceptance	  -4.17539	  -4.02468	 2.92e-12
9012268	Publication	 -25.59519	 -36.47900	 9.66e-18
9012472	Acceptance	   4.26708	   3.85313	 2.96e-64
9012472	Publication	   0.24144	   1.55357	 5.02e-01
9013087	Acceptance	  -8.04339	  -4.77043	 4.99e-37
9013087	Publication	 -17.91104	 -27.36651	4.71e-144
9013836	Acceptance	  26.38010	  16.36274	 2.29e-01
9013836	Publication	  21.97532	  28.37019	 4.85e-02
9014042	Acceptance	  12.18965	   7.84176	 1.63e-01
9014042	Publication	   0.79600	   1.08541	 7.89e-01
9014475	Acceptance	  -4.00799	  -6.60867	 9.55e-04
9014759	Acceptance	   1.79189	   1.22976	 8.16e-02
9014759	Publication	  -7.07790	 -19.98560	 5.60e-92
9015440	Acceptance	  11.36113	   7.83830	 8.68e-03
9015440	Publication	  14.30121	  28.27705	 1.68e-11
9015483	Acceptance	  -2.99135	  -2.37925	 1.97e-10
9015483	Publication	  -8.11706	 -27.91604	 5.77e-96
9015668	Acceptance	  -0.16301	  -0.16580	 9.47e-01
9015668	Publication	  -5.57369	 -12.31517	 1.37e-05
9100013	Acceptance	  -4.32278	  -2.87172	 2.10e-09
9100013	Publication	 -10.76109	 -20.20219	9.44e-218
9100095	Acceptance	   3.68380	   2.76258	 1.19e-10
9100095	Publication	  -3.25948	 -19.31327	8.59e-118
9100105	Acceptance	  -4.20430	  -3.41578	 2.76e-36
9100105	Publication	  -6.46966	 -11.62167	5.44e-190
9100283	Acceptance	  -1.69754	  -1.60584	 5.83e-01
9100365	Acceptance	 -10.36760	 -14.63286	 1.10e-08
9100492	Acceptance	   1.21777	   2.00702	 1.06e-03
9100492	Publication	   0.13857	   0.52664	 2.75e-01
9100527	Acceptance	  -5.86087	  -2.45297	 6.20e-01
9100529	Acceptance	  20.17359	  16.37164	 6.77e-05
9100529	Publication	  -0.28854	  -0.58289	 9.18e-01
9100834	Acceptance	  -2.66342	  -1.67925	 3.82e-02
9100834	Publication	  -9.94498	 -30.08957	 5.44e-47
9100846	Acceptance	   0.63030	   0.41043	 3.36e-01
9100846	Publication	  -2.41021	 -11.21657	 6.71e-54
9100851	Acceptance	  -3.84955	  -3.03567	 1.37e-15
9100851	Publication	  -6.22386	  -6.00067	 4.34e-52
9100916	Acceptance	  -2.11909	  -2.23719	 2.03e-06
9100916	Publication	  -9.33498	 -16.40255	2.57e-133
9101000	Acceptance	  -0.37109	  -0.20131	 7.39e-01
9101000	Publication	  -4.63378	  -6.72314	 1.78e-15
9101218	Acceptance	   3.07831	   2.41252	 1.85e-03
9101218	Publication	  -1.54897	 -11.01668	 5.38e-16
9101419	Acceptance	   2.79941	   3.74355	 2.55e-01
9101419	Publication	  -3.93848	  -6.93513	 2.87e-02
9101456	Acceptance	  -3.89596	  -3.31623	 1.61e-14
9101456	Publication	  -5.77903	 -15.81417	2.04e-111
9101496	Acceptance	   0.60803	   0.91523	 3.66e-02
9101496	Publication	  -1.25760	  -9.62196	 1.04e-73
9101750	Acceptance	  24.77403	  20.11411	 6.83e-06
9102136	Acceptance	  -2.25922	  -1.52936	 3.29e-07
9102136	Publication	  -5.83804	  -7.18889	 9.95e-86
9102703	Acceptance	   0.20747	   0.16068	 6.31e-01
9102703	Publication	 -10.98965	 -20.44229	3.46e-254
9102705	Acceptance	 -11.04035	  -8.50515	 4.71e-03
9102705	Publication	 -27.61238	 -27.24322	 7.94e-12
9103030	Acceptance	  -6.33189	  -3.91184	 4.58e-10
9103030	Publication	 -12.53367	 -24.46392	1.10e-108
9103983	Acceptance	  -4.05989	  -4.07834	 1.09e-07
9104081	Acceptance	  -6.77883	  -6.45199	 9.23e-07
9104081	Publication	 -21.94634	 -20.10433	 6.00e-53
9104124	Acceptance	 -18.04530	 -15.18146	 5.58e-01
9104124	Publication	   6.12635	  67.20068	 2.83e-03
9104279	Acceptance	   0.26078	   0.20272	 8.64e-01
9105195	Acceptance	  -7.82802	 -11.21271	 2.71e-04
9105195	Publication	   3.97416	   4.60194	 1.41e-02
9105359	Acceptance	   0.03513	   0.08042	 9.40e-01
9105359	Publication	 -37.77818	 -24.11359	4.39e-129
9105713	Publication	 -10.82396	 -21.34062	 3.51e-29
9105850	Acceptance	 -35.69653	 -21.33701	 1.04e-74
9105850	Publication	  -1.73469	  -2.80984	 1.12e-01
9106343	Acceptance	   1.24266	   0.90798	 4.24e-12
9106343	Publication	  -4.47522	 -17.88892	 3.86e-84
9106549	Acceptance	  -1.81548	  -1.18297	 2.65e-01
9106549	Publication	  -1.35199	  -2.80333	 6.06e-02
9106714	Acceptance	  48.49014	  65.15259	 3.63e-63
9106714	Publication	 -49.47701	 -77.49794	 8.95e-46
9106718	Publication	  -0.82422	  -1.66044	 5.92e-01
9107334	Acceptance	  -1.06369	  -0.88571	 1.03e-02
9107334	Publication	  -4.18994	 -11.16342	1.27e-136
9107377	Acceptance	   0.38527	   0.64724	 1.55e-04
9107377	Publication	  -0.88575	  -8.90181	9.89e-225
9107463	Acceptance	  -5.30199	  -4.34515	 2.16e-17
9107463	Publication	 -31.27402	 -17.06255	4.39e-109
9107782	Acceptance	   3.94153	   3.84428	 2.26e-34
9107782	Publication	   0.79035	   2.12725	 2.18e-20
9107784	Acceptance	   0.78377	   1.29620	 2.19e-02
9107784	Publication	   0.54635	   1.85029	 2.30e-03
9108167	Acceptance	   2.00417	   1.44720	 7.91e-01
9108167	Publication	 -13.92959	 -25.73569	 1.46e-51
9108337	Acceptance	  -0.79321	  -1.41071	 7.52e-02
9108337	Publication	 -14.07286	 -28.98233	 1.06e-03
9108340	Acceptance	  -6.56222	  -6.65535	 8.62e-02
9108340	Publication	  11.88139	   7.16295	 6.16e-08
9109125	Acceptance	  -1.92410	  -1.02414	 2.57e-03
9109125	Publication	  -8.04279	 -17.52601	3.55e-121
9109353	Acceptance	 -16.87425	 -14.38213	 3.41e-04
9109564	Acceptance	  -0.08995	  -0.05650	 9.77e-01
9109564	Publication	  -7.45293	 -19.89598	 1.59e-30
9109778	Acceptance	  -1.89228	  -1.42003	 6.49e-06
9109778	Publication	  -1.79391	 -10.99927	 7.45e-46
9110772	Publication	  -4.07256	 -12.36796	 1.17e-06
9110829	Acceptance	  -0.53625	  -0.74957	 5.79e-02
9110829	Publication	  -4.81703	 -15.58682	 8.06e-68
9111075	Acceptance	   5.33406	   4.38190	 5.21e-03
9111075	Publication	 -13.64258	 -10.28647	 5.43e-13
9111375	Acceptance	   1.94528	   3.23911	 1.79e-06
9111375	Publication	   1.85219	   5.19179	 9.98e-18
9111376	Acceptance	  -0.01775	  -0.03143	 9.59e-01
9111376	Publication	   0.33257	   1.28877	 8.54e-03
9111390	Acceptance	   2.38557	   1.63413	 5.17e-04
9111390	Publication	  -4.20678	 -12.97956	7.85e-106
9111433	Acceptance	 -21.19637	 -10.38704	 3.66e-04
9111433	Publication	 -40.28673	 -13.71230	 2.61e-04
9111470	Acceptance	  -0.59028	  -0.52486	 2.51e-01
9111470	Publication	  -5.59362	 -13.48136	2.89e-139
9111474	Acceptance	  -1.37712	  -0.97249	 2.57e-02
9111474	Publication	 -15.29085	 -16.19393	7.77e-167
9111504	Publication	  -0.75660	  -1.50042	 3.35e-01
9111627	Acceptance	  -3.74888	  -3.18076	 5.81e-05
9111627	Publication	  -4.71520	 -18.50587	8.29e-138
9111633	Acceptance	  -2.17424	  -2.60887	 3.57e-13
9111633	Publication	 -11.86241	 -15.13180	 3.12e-39
9111820	Acceptance	  -4.81207	  -2.94390	 2.41e-13
9111820	Publication	  -4.51747	  -5.06260	 4.28e-11
9111860	Acceptance	   0.22982	   0.29438	 4.85e-01
9111860	Publication	  -6.47236	  -9.57174	1.17e-256
9111870	Acceptance	  -0.41020	  -0.26366	 8.31e-01
9111870	Publication	 -11.63110	 -16.18003	 7.36e-18
9112448	Acceptance	   0.39394	   0.47625	 8.60e-01
9112448	Publication	  -4.27883	  -8.79261	 7.69e-04
9112626	Acceptance	   0.60956	   0.80078	 3.47e-01
9112626	Publication	  -1.72068	  -6.40790	 8.31e-04
9112938	Acceptance	  -8.21945	  -9.75118	 1.23e-03
9112938	Publication	 -12.96345	 -16.60465	 5.89e-37
9113221	Publication	  -4.45151	  -8.21808	 2.45e-49
9114088	Acceptance	  10.77973	   5.46819	 1.20e-16
9114088	Publication	  -9.99585	 -20.04441	 7.26e-36
9114501	Acceptance	   7.54812	   6.18426	 4.61e-21
9114726	Acceptance	  -1.81231	  -0.64344	 5.31e-01
9114774	Acceptance	  -2.12585	  -1.63095	 1.54e-25
9114774	Publication	  -3.41845	  -6.26885	3.30e-191
9114917	Acceptance	  -3.02281	  -1.81054	 9.12e-05
9114967	Acceptance	   1.72410	   1.10262	 3.23e-02
9114967	Publication	 -19.81706	 -17.00930	 2.02e-65
9200299	Acceptance	 -25.11547	 -18.76075	 6.53e-86
9200299	Publication	  -4.21432	 -13.47885	 1.97e-18
9200312	Acceptance	  -0.26405	  -0.28802	 2.73e-01
9200312	Publication	  -8.98149	 -20.29536	2.80e-203
9200413	Publication	  -7.91177	  -7.80204	 9.63e-05
9200430	Acceptance	   2.05085	   1.19301	 1.85e-01
9200430	Publication	 -20.30371	 -19.11042	 1.97e-88
9200492	Acceptance	   5.72003	   4.68237	 1.57e-02
9200492	Publication	 -16.43310	 -20.98919	 1.22e-25
9200566	Acceptance	  -2.70325	  -3.41328	 6.76e-07
9200566	Publication	   0.69116	   2.10754	 8.82e-05
9200608	Acceptance	  15.36507	  14.75339	 3.02e-01
9200608	Publication	  18.97351	  80.64196	 2.83e-04
9201341	Acceptance	  -3.01412	  -2.80933	 1.54e-21
9201341	Publication	  -4.29617	 -15.58441	 7.36e-60
9201390	Acceptance	 -40.73603	 -29.33958	 9.12e-02
9201390	Publication	  -0.01763	  -0.23798	 9.71e-01
9201927	Acceptance	   8.55081	   7.73060	 1.95e-02
9201927	Publication	   1.66099	   3.94238	 2.12e-02
9202814	Acceptance	  18.04652	  15.62027	 3.82e-02
9202814	Publication	  -6.98337	 -23.56421	 7.05e-03
9203012	Acceptance	   1.90658	   2.32190	 2.17e-01
9203012	Publication	 -10.10569	 -25.40790	 1.05e-40
9203213	Acceptance	   0.40783	   0.45684	 1.42e-01
9203213	Publication	  -7.39585	  -8.39779	 0.00e+00
9203244	Acceptance	  -0.88101	  -0.79800	 1.19e-01
9203244	Publication	  -4.16409	  -4.37478	 8.00e-11
9203369	Acceptance	 -18.09544	 -10.60627	 3.00e-42
9203369	Publication	  -1.14282	  -1.80922	 1.40e-05
9204243	Acceptance	  27.72897	   9.78157	 1.18e-02
9204243	Publication	  -4.13549	  -6.76622	 1.41e-01
9204265	Acceptance	   4.68521	   2.86629	 6.94e-01
9204265	Publication	   0.79567	   2.26502	 8.78e-01
9204360	Acceptance	 -10.30575	  -5.96171	 1.01e-53
9204360	Publication	 -30.70820	 -13.39987	2.15e-168
9204583	Acceptance	  -7.72062	  -5.48100	 2.05e-21
9204583	Publication	 -23.82504	 -44.00026	 1.05e-89
9205968	Acceptance	  17.60275	  14.20438	 9.34e-15
9205968	Publication	   6.91115	  16.93425	 5.78e-14
9206090	Publication	   0.85429	   1.91947	 7.08e-01
9206091	Acceptance	   2.72645	   3.09618	 7.90e-04
9206091	Publication	  -3.28736	 -16.72768	 1.76e-23
9206092	Acceptance	  -1.53446	  -1.00253	 1.20e-01
9206092	Publication	   2.26816	   2.32914	 7.81e-06
9206420	Publication	 -11.41538	  -9.32494	 8.72e-03
9206495	Acceptance	  -2.99439	  -3.27714	 2.39e-07
9206495	Publication	  -6.28685	 -21.07289	 2.29e-73
9206496	Acceptance	  26.67118	  12.54243	 9.31e-03
9206499	Acceptance	  -6.06818	  -4.43646	 3.46e-22
9206499	Publication	 -14.97173	 -13.57526	2.61e-298
9206575	Publication	   2.33459	   5.47279	 1.51e-03
9206865	Acceptance	   8.47832	   4.66458	 2.19e-08
9206865	Publication	  -9.72269	 -22.25609	 7.30e-82
9207282	Acceptance	   0.43883	   0.46393	 4.52e-01
9207282	Publication	  -0.94672	  -6.46431	 1.58e-25
9207302	Publication	 -44.21413	 -35.72226	 1.12e-69
9207397	Acceptance	  -6.13531	  -5.08700	 6.43e-02
9207397	Publication	  -6.53014	 -13.74992	 1.40e-17
9207689	Acceptance	   1.25152	   1.67294	 4.10e-01
9207689	Publication	  -1.72290	  -2.02444	 2.33e-01
9207852	Acceptance	   2.05807	   1.06669	 6.03e-01
9207852	Publication	  -4.18623	 -10.09568	 1.78e-07
9207930	Acceptance	   3.57560	   4.19649	 8.31e-02
9208188	Acceptance	   4.37851	   4.41913	 3.51e-03
9208188	Publication	  -4.94725	 -15.05057	 1.89e-14
9208369	Acceptance	  -2.53083	  -1.51950	 1.67e-01
9208369	Publication	  -6.75361	 -13.69269	 2.02e-32
9208478	Acceptance	  -3.46297	  -3.51257	 1.01e-04
9208478	Publication	  -4.79090	 -19.19217	 1.40e-22
9208512	Acceptance	   8.29912	  23.64601	 2.62e-02
9208688	Acceptance	  62.44142	  60.77259	 6.80e-05
9208688	Publication	  -0.85237	  -4.48367	 6.62e-01
9208726	Acceptance	 -47.50408	 -61.14595	 4.24e-07
9208726	Publication	  16.43161	  16.34115	 1.20e-02
9208821	Acceptance	   3.95257	   2.45215	 2.50e-01
9208821	Publication	 -88.77192	 -67.07375	 1.41e-29
9208826	Acceptance	 -13.61419	 -10.29510	 6.69e-03
9208826	Publication	  18.43096	  32.69135	 2.89e-13
9208920	Acceptance	   3.72250	   2.62682	 1.18e-02
9208920	Publication	  -6.81534	 -14.73773	 3.38e-57
9208958	Acceptance	  -5.02166	  -6.48988	 4.85e-01
9208958	Publication	   6.64611	 100.21912	 1.32e-15
9209001	Acceptance	   0.70927	   0.85219	 4.36e-03
9209001	Publication	   0.12902	   0.24670	 8.29e-01
9209120	Acceptance	  -0.40396	  -0.30439	 6.70e-01
9209120	Publication	  -5.01564	 -18.15509	 7.26e-51
9209612	Acceptance	  -3.10846	  -2.02091	 7.70e-01
9209612	Publication	  -2.87282	 -10.40598	 1.99e-01
9209635	Acceptance	  11.59266	   7.64724	 3.34e-03
9209635	Publication	   7.83650	  10.98938	 3.98e-07
9210257	Acceptance	   2.04812	   0.88311	 7.29e-01
9210257	Publication	  -5.15479	 -20.28577	1.18e-119
9211274	Acceptance	  11.75694	   5.72766	 1.16e-08
9211274	Publication	  -3.07663	  -4.57923	 1.09e-04
9211652	Acceptance	   0.40378	   0.26681	 4.72e-01
9211652	Publication	   1.69820	   1.45486	 1.02e-05
9211750	Acceptance	  -0.78245	  -1.18214	 3.90e-01
9211750	Publication	  -2.98099	  -7.92328	 9.46e-08
9212060	Acceptance	  -1.61602	  -1.23012	 1.34e-03
9212060	Publication	  -8.14286	 -16.69416	 1.09e-67
9212296	Acceptance	 -12.04370	  -6.16961	 5.43e-11
9212296	Publication	 -10.95127	 -22.43878	 4.07e-54
9212564	Acceptance	  14.88934	   8.03950	 1.33e-03
9212564	Publication	 -10.85145	 -14.14504	 1.73e-13
9212578	Acceptance	  22.97921	  10.03530	 3.53e-02
9213011	Acceptance	   1.14126	   0.79994	 5.43e-02
9213011	Publication	  -5.44386	 -12.73296	 4.84e-91
9214304	Acceptance	  26.68866	  12.00142	 2.59e-01
9214304	Publication	  -2.71515	  -5.40915	 5.30e-01
9214441	Acceptance	  -9.39510	  -6.72453	 2.47e-02
9214441	Publication	  -4.03819	  -7.69925	 2.87e-03
9214478	Acceptance	   0.06401	   0.03768	 9.85e-01
9214478	Publication	 -11.59272	 -24.49978	2.38e-101
9214524	Acceptance	   5.40631	   2.97187	 1.20e-04
9214524	Publication	  -3.73997	  -9.02212	 1.61e-14
9214652	Acceptance	 -12.47477	  -7.09436	 9.57e-03
9214757	Acceptance	  -2.84421	  -2.68829	 1.14e-01
9214933	Acceptance	  -0.19095	  -0.12629	 9.29e-01
9214933	Publication	 -91.39337	 -60.05816	 1.73e-35
9215429	Acceptance	   0.56788	   0.48059	 6.64e-01
9215429	Publication	  -4.97025	  -9.68215	 2.76e-18
9215515	Acceptance	  -1.25193	  -0.91669	 5.79e-09
9215515	Publication	  -4.61240	 -23.82126	 0.00e+00
9216037	Acceptance	  -6.00796	  -6.28145	 1.31e-02
9216037	Publication	  17.34003	  34.05817	 7.47e-25
9216781	Acceptance	  -2.73252	  -3.89367	 4.18e-01
9216781	Publication	  15.39879	  26.81789	 2.01e-07
9216789	Acceptance	  -1.33743	  -1.45993	 2.00e-01
9216904	Acceptance	   7.65073	   6.31298	6.35e-121
9216904	Publication	  -0.87908	  -2.30997	 2.15e-15
9301182	Acceptance	  -5.96670	  -3.41711	 4.68e-01
9301182	Publication	  -5.08536	 -14.38699	 6.82e-04
9301275	Publication	  44.19937	  30.06336	 6.68e-30
9301549	Publication	   6.42732	  12.70596	 1.49e-05
9301947	Acceptance	 -54.37728	 -35.46380	 1.28e-05
9301947	Publication	   1.32077	   1.46688	 6.64e-01
9301979	Publication	 -12.67088	 -25.30492	 2.12e-09
9301980	Acceptance	  -2.53648	  -1.30287	 1.37e-06
9301980	Publication	  -7.93323	 -21.03893	 0.00e+00
9302235	Acceptance	   2.91407	   1.98140	 3.42e-11
9302235	Publication	   1.38230	   2.99631	 1.40e-01
9302888	Acceptance	  -7.61177	  -4.94850	 1.01e-07
9302888	Publication	  -3.53942	 -10.62531	 1.52e-15
9302957	Acceptance	   4.00750	   2.86022	 4.37e-27
9302957	Publication	  -4.34597	 -14.85194	5.12e-231
9303140	Acceptance	   2.25895	   1.33897	 3.57e-02
9303140	Publication	  -3.84399	 -10.49422	 1.20e-66
9303672	Acceptance	  -0.03858	  -0.06629	 9.80e-01
9303672	Publication	 -39.11334	 -27.93161	 3.12e-22
9304118	Acceptance	 -18.66630	 -10.04646	 2.19e-07
9304118	Publication	  -3.85988	  -6.76845	 2.84e-06
9304400	Acceptance	  -0.35104	  -0.20407	 4.96e-01
9304400	Publication	  -2.17687	 -12.67044	2.37e-107
9304420	Acceptance	  -0.20970	  -0.22912	 7.06e-01
9304420	Publication	  -8.30934	 -17.20619	4.28e-118
9304532	Acceptance	   3.09861	   2.16544	 3.96e-01
9304532	Publication	 -78.23766	-116.65655	 8.98e-03
9305090	Acceptance	  10.10256	   9.89369	 1.19e-01
9305697	Acceptance	  -2.41532	  -1.48102	 7.73e-07
9305697	Publication	  -5.78524	 -19.59659	6.21e-150
9305754	Acceptance	 -13.28949	  -6.67710	 2.78e-02
9305878	Acceptance	  -0.65256	  -0.70308	 7.35e-04
9305878	Publication	  -0.10491	  -0.15989	 3.48e-01
9306042	Acceptance	  -1.33987	  -2.73012	 1.06e-09
9306042	Publication	  -3.13914	  -7.32052	 5.28e-12
9306050	Publication	  -3.44151	  -3.06449	 5.82e-01
9306181	Acceptance	  -0.14393	  -0.15134	 8.79e-01
9306181	Publication	  -1.36638	  -9.58632	 6.47e-07
9306253	Acceptance	   4.60139	   2.59120	 2.40e-13
9306253	Publication	  -4.45939	 -22.06897	2.70e-138
9306359	Publication	  16.09002	  18.14986	 1.42e-05
9306405	Acceptance	   1.95554	   1.71737	 6.64e-01
9306405	Publication	  -1.97618	  -2.51737	 2.13e-01
9306408	Acceptance	   4.42749	   6.56154	 3.24e-02
9306408	Publication	 -14.14629	 -10.74974	 1.49e-13
9306780	Acceptance	  -5.90770	  -1.49567	 2.45e-01
9306780	Publication	  -3.40902	  -6.99726	 2.60e-06
9306822	Acceptance	  23.93713	  15.64432	 4.51e-06
9306822	Publication	  -6.15244	 -20.11199	 2.41e-12
9306979	Acceptance	 -16.96515	 -11.48903	 8.43e-65
9306979	Publication	  -4.06866	 -14.74877	6.15e-214
9307129	Acceptance	  -4.10837	  -2.78344	 1.06e-10
9307129	Publication	   3.20216	   8.28860	 1.65e-23
9307352	Acceptance	   1.52826	   0.76361	 6.75e-01
9307352	Publication	 -42.25417	 -51.76968	 3.19e-21
9307690	Acceptance	  15.87574	  12.80475	 1.31e-04
9307690	Publication	  -9.81350	 -12.91611	 1.58e-04
9307844	Acceptance	  -3.41901	  -3.38451	 1.54e-02
9307844	Publication	  -5.66872	 -10.79817	 1.29e-55
9308271	Acceptance	 -18.71960	 -13.96331	 6.18e-03
9308271	Publication	 -39.32658	-140.66140	 2.52e-07
9308586	Acceptance	  -8.04440	  -4.90700	 1.93e-06
9308777	Acceptance	  -7.77985	  -2.88882	 3.72e-05
9308777	Publication	  -7.59770	 -22.83430	2.16e-103
9309004	Acceptance	  -3.42693	  -2.56109	 4.67e-01
9309004	Publication	  16.46228	  29.73008	 3.31e-29
9309351	Acceptance	  21.97907	  15.79605	 3.60e-07
9309351	Publication	  -2.27840	 -11.77203	 1.75e-02
9309551	Acceptance	  -2.08848	  -1.40332	 1.15e-02
9309551	Publication	  -5.33849	 -15.52114	 1.24e-26
9309609	Acceptance	 -20.16753	  -9.95706	 3.11e-05
9309609	Publication	-139.91931	-102.93321	 2.17e-65
9309653	Acceptance	   9.25881	   8.64497	 7.02e-02
9309668	Acceptance	   6.78970	   2.89587	 5.77e-01
9309923	Acceptance	  -0.46298	  -0.59026	 4.12e-01
9309923	Publication	  -2.78400	 -14.91769	 5.93e-77
9310752	Acceptance	   1.90914	   1.28283	 6.05e-02
9310752	Publication	  -5.22816	 -12.66027	 4.70e-62
9310916	Acceptance	  -7.47053	  -8.77167	 1.69e-39
9310916	Publication	  -0.02425	  -0.07925	 8.96e-01
9310939	Acceptance	 -19.89847	  -9.73326	 5.05e-05
9310939	Publication	   2.42075	   2.76839	 6.78e-02
9312325	Acceptance	 -12.65285	  -9.52254	 1.05e-05
9312706	Acceptance	   0.90362	   0.78057	 1.19e-01
9312706	Publication	 -10.19578	 -23.42049	4.88e-127
9312850	Acceptance	   1.32217	   1.33961	 7.65e-02
9312850	Publication	  -2.19768	 -12.97542	 4.13e-39
9313169	Acceptance	 -25.61080	 -12.88619	 2.57e-05
9313452	Acceptance	   0.76885	   1.05261	 3.12e-01
9313452	Publication	  -9.16259	 -16.30630	 7.24e-61
9313603	Acceptance	  12.54943	   6.42759	 3.41e-03
9313603	Publication	  -9.05638	 -11.18987	 1.87e-03
9313833	Acceptance	  -1.58469	  -2.84394	 1.57e-02
9313833	Publication	 -13.77884	 -20.74457	 2.84e-67
9314730	Acceptance	   1.51195	   0.91370	 1.20e-04
9314730	Publication	 -10.62876	 -25.49126	 0.00e+00
9315133	Acceptance	   0.82554	   0.77841	 3.16e-03
9315133	Publication	  -0.75381	  -5.92902	 7.28e-36
9315242	Acceptance	 -14.69189	 -17.22296	 1.46e-06
9315554	Acceptance	   1.57720	   1.36877	 1.01e-01
9315554	Publication	   1.92717	   5.23911	 2.60e-06
9315574	Acceptance	  -5.10339	  -2.03022	 1.53e-01
